store,websites,attribute_set,type,categories,sku,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,image_label,small_image_label,thumbnail_label,country_of_manufacture,status,visibility,tax_class_id,color,price,weight,description,short_description,meta_keyword,special_from_date,qty,is_in_stock,manage_stock,media_gallery,brand,age_range,bottle_volume,featured,aptamil_code,special_price,size,delivery_time,free_shipping
default,base,Default,simple,[Default Category]/家用小電器,wmf-einsatz-ungelocht-18cm-0792776000,德国WMF福腾宝高压锅 蒸屉 不带孔 18cm,德国WMF福腾宝高压锅蒸屉不带孔18cm - AUSGER「德藝緻」德國精品百貨,德国WMF福腾宝高压锅蒸屉不带孔18cm – 请进入AUSGER「德藝緻」德國精品百貨，任您选购。,/w/m/wmf-einsatz-ungelocht-18cm-2062.jpg,/w/m/wmf-einsatz-ungelocht-18cm-2062.jpg,/w/m/wmf-einsatz-ungelocht-18cm-2062.jpg,einsatz-ungelocht-18cm,einsatz-ungelocht-18cm.html,,,,DE,Enabled,"Catalog, Search",None,,14.95,0.5,"<div class=""std"">
        <h1>WMF 高压锅 蒸屉 不带孔 18cm</h1><br>尺寸: 18cm<br>WMF原装 适用于所有18cm口径的高压锅<br>18/10不锈钢，食用安全放心。    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,WMF 高压锅 蒸屉 不带孔 18cm                 ,,10,1,1,/w/m/wmf-einsatz-ungelocht-18cm-2062.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-schnelltopf-perfect-ultra-65-0796139990,"德国WMF福腾宝高压锅 Perfect Ultra 6,5L","德国WMF福腾宝高压锅Perfect Ultra 6,5L - AUSGER「德藝緻」德國精品百貨","德国WMF福腾宝高压锅Perfect Ultra 6,5L – 请进入AUSGER「德藝緻」德國精品百貨，任您选购。",/w/m/wmf-schnelltopf-perfect-ultra-65-0796139990.jpg,/w/m/wmf-schnelltopf-perfect-ultra-65-0796139990.jpg,/w/m/wmf-schnelltopf-perfect-ultra-65-0796139990.jpg,schnelltopf-perfect-ultra-6-5l,schnelltopf-perfect-ultra-6-5l.html,,,,DE,Enabled,"Catalog, Search",None,,259,5,"<div class=""std"">
        <h1>WMF 高压锅 Perfect Ultra </h1><br>尺寸:6,5L 22cm<br>设计师: Metz &amp; Kindler<br>WMF最新款高压锅 ，Perfect  Ultra 系列，带计时器，可调节档位使用更方便<br><h3>特点:</h3>快速烹调保存维生素<br>与普通压力锅相比，可以节省高达70%的时间<br>五大独有安全系统<br>通过一体式旋钮可实现操作的便捷<br>两种由程序设定的压力选择<br>蒸汽自动释放功能<br>带拆卸式手柄，易于清洗<br>内置刻度确保准确度量<br>手柄和侧手柄经防火处理<br>TransTherm® 通用型锅底，适合于各种类型的炉灶<br>三层锅底导热快且均匀<br>绝对安全保障，多道泄压设计，从未发生爆炸事故<br>高度密封设计，加压迅速煮食快速    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,"WMF 高压锅 Perfect Ultra 6,5L          ",,10,1,1,/w/m/wmf-schnelltopf-perfect-ultra-65-0796139990.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-schnelltopf-perfect-ultra-2tlg-0796169990,德国WMF福腾宝高压锅 Perfect Ultra 2tlg,德国WMF福腾宝高压锅Perfect Ultra 2tlg  - AUSGER「德藝緻」德國精品百貨,德国WMF福腾宝高压锅Perfect Ultra 2tlg  - 请进入AUSGER「德藝緻」德國精品百貨，任您选购。,/w/m/wmf-schnelltopf-perfect-ultra-2tlg-2026.jpg,/w/m/wmf-schnelltopf-perfect-ultra-2tlg-2026.jpg,/w/m/wmf-schnelltopf-perfect-ultra-2tlg-2026.jpg,schnelltopf-perfect-ultra-2tlg,schnelltopf-perfect-ultra-2tlg.html,,,,DE,Enabled,"Catalog, Search",None,,299,6,"<div class=""std"">
        <h1>WMF 高压锅2件套 Perfect Ultra </h1><br>尺寸: 22cm 6.5升+3.0升<br>WMF Pressure Cooker® 压力锅使你可在高温下烹调食物，并遵循物理法则 。 在高压状态下，仅在超过100º C 的条件下水才开始沸腾。 为了构建压力环境，通过插销节和辅助配件将WMF Pressure Cooker® 压力锅盖紧。 锅盖上带有的密封圈和手柄上带有的紧固锁可确保压力锅良好的气密性。 选择自动加热功能时，在温度升高的同时，空气从锅内溢出，直至阀门关闭（此时可听见一个明显的声响）。 现在，压力已形成，烹饪指示器上升。<br>可选择两种不同的烹饪设定：<br>第一种是橘色环升至110° C，用于烹调精细的蔬菜、鱼肉、家禽肉，第二种是橘色环升至119° C，用于烹调粗纤维食物和肉类 。 只要橘色环到达所需的位置温度，炉灶上的能量向下传输，烹饪计时    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,高压锅 Perfect Ultra 2tlg ,,10,1,1,/w/m/wmf-schnelltopf-perfect-ultra-2tlg-2026.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-schnelltopf-set-perfect-plus-2tlg-0793896040,德国WMF福腾宝高压锅2件套 PERFECT PLUS,德国WMF福腾宝高压锅2件套PERFECT PLUS  - AUSGER「德藝緻」德國精品百貨,德国WMF福腾宝高压锅2件套PERFECT PLUS  -请进入AUSGER「德藝緻」德國精品百貨，任您选购。,/w/m/wmf-schnelltopf-set-perfect-plus-2tlg-2078.jpg,/w/m/wmf-schnelltopf-set-perfect-plus-2tlg-2078.jpg,/w/m/wmf-schnelltopf-set-perfect-plus-2tlg-2078.jpg,schnelltopf-set-perfect-plus-2tlg,schnelltopf-set-perfect-plus-2tlg.html,,,,DE,Enabled,"Catalog, Search",None,,249,6,"<div class=""std"">
        <h1>WMF 高压锅2件套 PERFECT PLUS</h1><br>尺寸:6.5L 22cm + 3.0L 22cm<br>设计师: Metz &amp; Kindler<br>WMF最新款高压锅 ，Perfect  Ultra 系列，带计时器，可调节档位使用更方便<br><h3>特点:</h3>快速烹调保存维生素<br>与普通压力锅相比，可以节省高达70%的时间<br>五大独有安全系统<br>通过一体式旋钮可实现操作的便捷<br>两种由程序设定的压力选择<br>蒸汽自动释放功能<br>带拆卸式手柄，易于清洗<br>内置刻度确保准确度量<br>手柄和侧手柄经防火处理<br>TransTherm® 通用型锅底，适合于各种类型的炉灶<br>三层锅底导热快且均匀<br>绝对安全保障，多道泄压设计，从未发生爆炸事故<br>高度密封设计，加压迅速煮食快速    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,WMF 高压锅2件套 PERFECT PLUS             ,,10,1,1,/w/m/wmf-schnelltopf-set-perfect-plus-2tlg-2078.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-dichtungsring-22cm-6068559990,德国WMF福腾宝高压锅胶圈 密封圈 22cm,德国WMF福腾宝高压锅胶圈密封圈22cm - AUSGER「德藝緻」德國精品百貨,德国WMF福腾宝高压锅胶圈密封圈22cm – 请进入AUSGER「德藝緻」德國精品百貨，任您选购。,/w/m/wmf-dichtungsring-22cm-1903.jpg,/w/m/wmf-dichtungsring-22cm-1903.jpg,/w/m/wmf-dichtungsring-22cm-1903.jpg,dichtungsring-22cm,dichtungsring-22cm.html,,,,DE,Enabled,"Catalog, Search",None,,24.99,0.1,"<div class=""std"">
        <h1>WMF 高压锅胶圈 密封圈 22cm</h1><br>尺寸: 22 cm<br>高压锅替换胶圈. 随着使用时间的推移,胶圈会慢慢老化,使高压锅的密封性下降.建议高压锅用户每2年更新一下密封胶圈.使用频繁者甚至可以1年更换一次.<br>适用于所有WMF直径22厘米的高压锅锅盖    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,WMF 高压锅胶圈 密封圈 22cm                  ,,10,1,1,/w/m/wmf-dichtungsring-22cm-1903.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-dichtungsring-18cm-6068519990,德国WMF福腾宝高压锅胶圈 密封圈 18cm,德国WMF福腾宝高压锅胶圈密封圈18cm - AUSGER「德藝緻」德國精品百貨,德国WMF福腾宝高压锅胶圈密封圈18cm – 请进入AUSGER「德藝緻」德國精品百貨，任您选购。,/w/m/wmf-dichtungsring-18cm-6068519990.jpg,/w/m/wmf-dichtungsring-18cm-6068519990.jpg,/w/m/wmf-dichtungsring-18cm-6068519990.jpg,dichtungsring-18cm,dichtungsring-18cm.html,,,,DE,Enabled,"Catalog, Search",None,,22.99,0.1,"<div class=""std"">
        <h1>WMF 高压锅胶圈 密封圈</h1><br>尺寸: 18 cm<br>高压锅替换胶圈. 随着使用时间的推移,胶圈会慢慢老化,使高压锅的密封性下降.建议高压锅用户每2年更新一下密封胶圈.使用频繁者甚至可以1年更换一次.<br>适用于所有WMF直径18厘米的高压锅锅盖    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,WMF 高压锅胶圈 密封圈 18cm                  ,,10,1,1,/w/m/wmf-dichtungsring-18cm-6068519990.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-schnellkopf-perfect-pro6-0796266040,"德国WMF福腾宝高压锅 2件套 Perfect Pro 6,5/3 含蒸屉","德国WMF福腾宝高压锅2件套Perfect Pro 6,5/3含蒸屉 - AUSGER「德藝緻」德國精品百貨","德国WMF福腾宝高压锅2件套Perfect Pro 6,5/3含蒸屉 – 请进入AUSGER「德藝緻」德國精品百貨，任您选购。",/w/m/wmf-schnellkopf-perfect-pro6.jpg,/w/m/wmf-schnellkopf-perfect-pro6.jpg,/w/m/wmf-schnellkopf-perfect-pro6.jpg,schnelltopf-set-perfect-pro-6-5-3-m-ei,schnelltopf-set-perfect-pro-6-5-3-m-ei.html,,,,DE,Enabled,"Catalog, Search",None,,279,7,"<div class=""std"">
        <h1>WMF 高压锅 2件套 Perfect Pro 6,5/3 含蒸屉</h1><br>尺寸: 22cm, 6.5升+3.0升<br>WMF Pressure Cooker® 压力锅使你可在高温下烹调食物，并遵循物理法则 。 在高压状态下，仅在超过100º C 的条件下水才开始沸腾。 为了构建压力环境，通过插销节和辅助配件将WMF Pressure Cooker® 压力锅盖紧。 锅盖上带有的密封圈和手柄上带有的紧固锁可确保压力锅良好的气密性。 选择自动加热功能时，在温度升高的同时，空气从锅内溢出，直至阀门关闭（此时可听见一个明显的声响）。 现在，压力已形成，烹饪指示器上升。<br>可选择两种不同的烹饪设定：<br>第一种是橘色环升至110° C，用于烹调精细的蔬菜、鱼肉、家禽肉，第二种是橘色环升至119° C，用于烹调粗纤维食物和肉类 。 只要橘色环到达所需的位置温度，炉灶上的能量    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,"WMF 高压锅 2件套 Perfect Pro 6,5/3 含蒸屉   ",,10,1,1,/w/m/wmf-schnellkopf-perfect-pro6.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-schnelltopf-perfect-ultra-45-22cm-0796129990,"德国WMF福腾宝高压锅 Perfect Ultra 4,5L 22cm","德国WMF福腾宝高压锅Perfect Ultra 4,5L 22cm - AUSGER「德藝緻」德國精品百貨","德国WMF福腾宝高压锅Perfect Ultra 4,5L 22cm – 请进入AUSGER「德藝緻」德國精品百貨，任您选购。",/w/m/wmf-schnelltopf-perfect-ultra-45-22cm-2102.jpg,/w/m/wmf-schnelltopf-perfect-ultra-45-22cm-2102.jpg,/w/m/wmf-schnelltopf-perfect-ultra-45-22cm-2102.jpg,schnelltopf-perfect-ultra-4-5l-22cm,schnelltopf-perfect-ultra-4-5l-22cm.html,,,,DE,Enabled,"Catalog, Search",None,,239,4.6,"<div class=""std"">
        <h1>WMF 高压锅 Perfect Ultra </h1><br>尺寸:4,5L 22cm<br>设计师: Metz &amp; Kindler<br>WMF最新款高压锅 ，Perfect  Ultra 系列，带计时器，可调节档位使用更方便<br><h3>特点:</h3>快速烹调保存维生素<br>与普通压力锅相比，可以节省高达70%的时间<br>五大独有安全系统<br>通过一体式旋钮可实现操作的便捷<br>两种由程序设定的压力选择<br>蒸汽自动释放功能<br>带拆卸式手柄，易于清洗<br>内置刻度确保准确度量<br>手柄和侧手柄经防火处理<br>TransTherm® 通用型锅底，适合于各种类型的炉灶<br>三层锅底导热快且均匀<br>绝对安全保障，多道泄压设计，从未发生爆炸事故<br>高度密封设计，加压迅速煮食快速    </div><img width='100%' src='/media/wysiwyg/wmf/wmf-schnelltopf.jpg'>",WMF，德国百年高端餐具、厨具品牌，自1853年以来，WMF就一直致力于将烹饪，用餐及品饮变成一种快乐的生活体验。WMF的产品涵盖家庭及社会餐饮领域，产品线包括西餐具，厨具，餐具，玻璃器皿及刀具。持续的创新及时尚的设计与优异的品质相得益彰，是WMF产品的独特之处。这些优势帮助WMF确立了德国餐具及厨具的市场领袖地位，并成为著名德国品牌。,"WMF 高压锅 Perfect Ultra 4,5L 22cm     ",,10,1,1,/w/m/wmf-schnelltopf-perfect-ultra-45-22cm-2102.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-milchaufschaeumer-lineo-329868,德国WMF福腾宝Lineo不锈钢全自动奶泡机（329868）,德国WMF福腾宝Lineo不锈钢全自动奶泡机（329868）- AUSGER「德藝緻」德國精品百貨,"欢迎前来「德藝緻」德國精品百貨选购热销商品WMF福腾宝Lineo不锈钢全自动奶泡机（329868）,想了解更多WMF福腾宝Lineo不锈钢全自动奶泡机（329868），- 请进入AUSGER「德藝緻」德國精品百貨，任您选购。",/w/m/wmf-milchaufschaeumer-lineo-329868.jpg,/w/m/wmf-milchaufschaeumer-lineo-329868.jpg,/w/m/wmf-milchaufschaeumer-lineo-329868.jpg,wmf-milchaufschaeumer-lineo-329868,wmf-milchaufschaeumer-lineo-329868.html,,,,DE,Enabled,"Catalog, Search",None,,109.99,1.7,"产品特点：1、不粘涂料，防止热牛奶在内壁附着，方便，卫生清洁；2、Cromargan高级不锈钢制作，耐用，亚光；3、符合人体工程学的手柄，时尚壶嘴，在倒入牛奶时准确且不产生滴漏；4、程序结束后自动关机；5、牛奶泡沫盘，便于使用和清洁；6、可独立底座为无线设置，隐藏的电线元件，360度旋转，操作轻松；7、四种奶泡设置：乳白色泡沫，花式咖啡，固体奶沫，冷奶沫。LED照明功能，One touch功能。容量：高达150毫升的牛奶泡沫，热牛奶250毫升。功率：450W.<img  width='100%'  src='https://img.alicdn.com/imgextra/i3/158242643/TB2Xdj4kpXXXXbOXXXXXXXXXXXX_!!158242643.jpg' />, <img  width='100%'  src='https://img.alicdn.com/imgextra/i1/158242643/TB2dDz3kpXXXXbYXXXXXXXXXXXX_!!158242643.jpg' />, <img  width='100%'  src='https://img.alicdn.com/imgextra/i4/158242643/TB2Ji_1kpXXXXctXXXXXXXXXXXX_!!158242643.jpg' />",不粘涂料，防止热牛奶在内壁附着，方便清洁卫生。Cromargan 高级不锈钢制作，耐用，哑光。符合人体工程学的手柄，时尚的壶嘴，在倒入牛奶时准确且不产生滴漏。程序结束后自动关机。可直接在冲洗，方便清洁。,WMF福腾宝Lineo不锈钢全自动奶泡机（329868）,,10,1,1,/w/m/wmf-milchaufschaeumer-lineo-329868.jpg,WMF,,,No,,,,6 - 7,
default,base,Default,simple,[Default Category]/家用小電器,wmf-kaffeemuehleskyline,德国WMF福腾宝咖啡研磨机,德国WMF福腾宝咖啡研磨机 – AUSGER「德藝緻」德國精品百貨,"欢迎前来「德藝緻」德國精品百貨选购热销商品WMF福腾宝咖啡研磨机,想了解更多WMF福腾宝咖啡研磨机，- 请进入AUSGER「德藝緻」德國精品百貨，任您选购。",/w/m/wmf-kaffeemuehleskyline.jpg,/w/m/wmf-kaffeemuehleskyline.jpg,/w/m/wmf-kaffeemuehleskyline.jpg,wmf-kaffeemuehleskyline,wmf-kaffeemuehleskyline.html,,,,DE,Enabled,"Catalog, Search",None,,139.99,1,"产品特点：1、WMF开发的产品以独特的设计，使这保证了使用寿命长，具有技术，易于使用的材料。早餐系列高档不锈钢表面符合时代精神，代表了都市生活；2、Cromargan ®咖啡磨豆机锥形磨钢研磨，提升咖啡的品质，香气温和；3、可调节的研磨程度由粗到细（ 12档），咖啡量为2 ～10份；4、启动和停止按钮。
咖啡豆容器容量： 280克
咖啡豆容器，滴漏式咖啡容器都可取出，可洗碗机清洗
防滑橡胶脚
配套有清洁刷
•电源： 100瓦特",1、WMF开发的产品以独特的设计，使这保证了使用寿命长，具有技术，易于使用的材料。早餐系列高档不锈钢表面符合时代精神，代表了都市生活；2、Cromargan ®咖啡磨豆机锥形磨钢研磨，提升咖啡的品质，香气温和；3、可调节的研磨程度由粗到细（ 12档），咖啡量为2 ～10份；4、启动和停止按钮。,WMF福腾宝咖啡研磨机,,10,1,0,/w/m/wmf-kaffeemuehleskyline.jpg,WMF,,,No,,,,6 - 7,
